Section,Name,Youtube Link
Precalculus (KA),Parametric Equations 1,https://www.youtube.com/watch?v=m6c6dlmUT1c
Precalculus (KA),Parametric Equations 2,https://www.youtube.com/watch?v=wToSIQJ2o_8
Precalculus (KA),Parametric Equations 3,https://www.youtube.com/watch?v=57BiI_iD3-U
Precalculus (KA),Parametric Equations 4,https://www.youtube.com/watch?v=IReD6c_njOY
Precalculus (KA),Introduction to Function Inverses,https://www.youtube.com/watch?v=W84lObmOp8M
Precalculus (KA),Function Inverse Example 1,https://www.youtube.com/watch?v=wSiamij_i_k
Precalculus (KA),Function Inverses Example 2,https://www.youtube.com/watch?v=aeyFb2eVH1c
Precalculus (KA),Function Inverses Example 3,https://www.youtube.com/watch?v=Bq9cq9FZuNM
Precalculus (KA),Basic Complex Analysis,https://www.youtube.com/watch?v=FwuPXchH2rA
Precalculus (KA),Exponential form to find complex roots,https://www.youtube.com/watch?v=N0Y8ia57C24
Precalculus (KA),Complex Conjugates,https://www.youtube.com/watch?v=BZxZ_eEuJBM
Precalculus (KA),Series Sum Example,https://www.youtube.com/watch?v=A6fbDssPeac
Precalculus (KA),Complex Determinant Example,https://www.youtube.com/watch?v=E7OkUomRq1Q
Precalculus (KA),2003 AIME II Problem 8,https://www.youtube.com/watch?v=ZFN63oTeYzc
Precalculus (KA),Logarithmic Scale,https://www.youtube.com/watch?v=sBhEi4L91Sg
Precalculus (KA),Vi and Sal Explore How We Think About Scale,https://www.youtube.com/watch?v=4xfOq00BzJA
Precalculus (KA),Vi and Sal Talk About the Mysteries of Benfords Law,https://www.youtube.com/watch?v=6KmeGpjeLZ0
Precalculus (KA),Benfords Law Explanation (Sequel to Mysteries of Benfords Law),https://www.youtube.com/watch?v=SZUDoEdjTzg
Geometry,Points Lines & Planes in Geometry,https://www.youtube.com/watch?v=r0bUwppHzTM
Geometry,"More Postulates & Theorems Points, Lines, & Planes",https://www.youtube.com/watch?v=nDnn0GbJi3M
Geometry,"Segment, Ray, Distance on a Number Line",https://www.youtube.com/watch?v=JTtN3WoHxwA
Geometry,Introduction to Angles,https://www.youtube.com/watch?v=lbHTgpC9AH8
Geometry,Special Angle Pairs,https://www.youtube.com/watch?v=xudtBUqmswg
Geometry,Basic Constructions Segment & Angle,https://www.youtube.com/watch?v=w16J2muOHSQ
Geometry,Angle and Segment Bisector Constructions,https://www.youtube.com/watch?v=fbJ5TdeoPYY
Geometry,Distance Formula & Pythagorean Theorem,https://www.youtube.com/watch?v=8NpbtZLhs74
Geometry,Midpoint Formula,https://www.youtube.com/watch?v=xjqKvcLABa4
Geometry,Perimeter of a Plane Region,https://www.youtube.com/watch?v=lq4U0gocs8g
Geometry,Area of a Plane Region,https://www.youtube.com/watch?v=VANx-R9o1m0
Geometry,Deductive Reasoning If Then Statements,https://www.youtube.com/watch?v=I0bkOfnm8GI
Geometry,Intro to 2 Column Geometry Proofs,https://www.youtube.com/watch?v=4bg_OUcpwgo
Geometry,Congruent Angles,https://www.youtube.com/watch?v=OFbIt3uthy0
Geometry,"Parallel Lines & Skew Lines, Angles formed by a Transversal",https://www.youtube.com/watch?v=l0_03xo-C1U
Geometry,Parallel Lines & Transversal Angles,https://www.youtube.com/watch?v=JhzPBb_zz98
Geometry,Proving Lines Parallel,https://www.youtube.com/watch?v=uCfIYI_jbxs
Geometry,Parallel & Perpendicular Lines Proof,https://www.youtube.com/watch?v=O_FiC2T0B3U
Geometry,Angles of Triangles and Parallel Lines,https://www.youtube.com/watch?v=aPuboIemBgY
Geometry,Graphing Lines in Slope-Intercept form y=mx+b,https://www.youtube.com/watch?v=xyVJZKu7Euw
Geometry,Slope and Equations of Lines,https://www.youtube.com/watch?v=xf8-BEdoSss
Geometry,Equations of Lines and Graphing,https://www.youtube.com/watch?v=Wmi1EysOHUQ
Geometry,Equations of parallel and perpendicular lines,https://www.youtube.com/watch?v=ECljEiIgX_M
Geometry,Congruent Polygons & Third Angle Theorem,https://www.youtube.com/watch?v=CmQEK4Q36-E
Geometry,Congruent Triangles SSS SAS,https://www.youtube.com/watch?v=XkgBor7uI3A
Geometry,Congruent Triangles ASA AAS,https://www.youtube.com/watch?v=2HVTGNkP1hs
Geometry,Non Congruence Theorems AAA SSA,https://www.youtube.com/watch?v=TdJALt6wZvs
Geometry,CPCTC Corresponding Parts of Congruent Triangles are Congruent,https://www.youtube.com/watch?v=PKYa4M2MkzE
Geometry,Isosceles & Equilateral Triangle Properties,https://www.youtube.com/watch?v=8nxed2EFWhQ
Geometry,Equilateral Triangle / Equiangular Triangle,https://www.youtube.com/watch?v=ER2S4AREkmM
Geometry,Congruent Right Triangles HL Hypotenuse Leg Theorem,https://www.youtube.com/watch?v=tnQ4W8_IftA
Geometry,Triangle Midsegment Theorem,https://www.youtube.com/watch?v=Ue3HQm5Vi4k
Geometry,Proving Midsegment Theorem,https://www.youtube.com/watch?v=aWGSbV8QYok
Geometry,Perpendicular Bisector Theorem,https://www.youtube.com/watch?v=oskp0T8aZJw
Geometry,Angle Bisector Theorem,https://www.youtube.com/watch?v=9k8QMHIFwOk
Geometry,Triangle Perpendicular Bisectors & Circumcenter,https://www.youtube.com/watch?v=Xfzg_GdTynQ
Geometry,Triangle Angle Bisectors & Incenter,https://www.youtube.com/watch?v=Clf1pfvYgK8
Geometry,Medians of Triangles & Centroid,https://www.youtube.com/watch?v=zSiRo0oKIsw
Geometry,Altitudes of Triangles and Orthocenter,https://www.youtube.com/watch?v=qSvmZztiqFI
Geometry,Triangle Inequality Theorem,https://www.youtube.com/watch?v=3vOfQnUjzV8
Geometry,Hinge Theorem Inequalities 2 Triangles,https://www.youtube.com/watch?v=YHwSe-0c7Xo
Geometry,Polygon Angle Sum Theorems,https://www.youtube.com/watch?v=ccbEQgRAx_k
Geometry,Properties of Parallelograms,https://www.youtube.com/watch?v=kXxUXr2sNaI
Geometry,Proving Quadrilaterals are Parallelograms,https://www.youtube.com/watch?v=e96q4vpMrOY
Geometry,"Rhombuses, Rectangles, and Squares",https://www.youtube.com/watch?v=5hC21SrTDT4
Geometry,More Examples Rhombus & Rectangle,https://www.youtube.com/watch?v=Tl5t-_qhC6I
Geometry,Properties of Trapezoids & Mid Segment Theorem,https://www.youtube.com/watch?v=e8rL_5nLxTg
Geometry,Properties of Kites,https://www.youtube.com/watch?v=Na3s6Foqzcc
Geometry,Polygons in Coordinate Plane,https://www.youtube.com/watch?v=m409o-nXGNk
Geometry,Ratios & Proportions,https://www.youtube.com/watch?v=YLp90FH6mTo
Geometry,Similar Polygons,https://www.youtube.com/watch?v=An8B_6GV-7M
Geometry,Proving Triangles are Similar AA SAS SSS,https://www.youtube.com/watch?v=EbN_tDggldA
Geometry,Similarity in Right Triangles,https://www.youtube.com/watch?v=ipTQk_7ntK8
Geometry,Proportions in Triangles Angle Bisector,https://www.youtube.com/watch?v=gVRzTc-3CH0
Geometry,Side Splitter Theorem Proportions in Triangles,https://www.youtube.com/watch?v=NezdF_8FZGQ
Geometry,Pythagorean Theorem,https://www.youtube.com/watch?v=KwHPT5xmeAk
Geometry,Converse Pythagorean Theorem & Triples,https://www.youtube.com/watch?v=irx6LnBThRc
Geometry,Special Right Triangles 45-45-90 30-60-90,https://www.youtube.com/watch?v=nKZFUXS7nNQ
Geometry,Right Triangle Trigonometry Part 1,https://www.youtube.com/watch?v=pkjuVZUdcvo
Geometry,Right Triangle Trigonometry Part 2,https://www.youtube.com/watch?v=VmtcrpTRUyI
Geometry,Angle of Elevation and Depression Right Triangle Trig,https://www.youtube.com/watch?v=9RbN39uisTg
Geometry,Area Parallelograms and Triangles,https://www.youtube.com/watch?v=eMw8FPir2Sk
Geometry,Area Trapezoid Rhombus Kite,https://www.youtube.com/watch?v=lcrls223oi4
Geometry,Area of Regular Polygon Introduction with Hexagon Examples,https://www.youtube.com/watch?v=OqN_CXFYYVc
Geometry,Area Regular Polygons with Trigonometry,https://www.youtube.com/watch?v=oYXJ3oaXtGM
Geometry,Perimeter and Area Ratios of Similar Figures,https://www.youtube.com/watch?v=Yq2vs59W2VU
Geometry,Circle Intro and Arc Length,https://www.youtube.com/watch?v=pnqKHd0Xb3w
Geometry,Sector and Segment Area in Circles,https://www.youtube.com/watch?v=_BLiStyc5NU
Geometry,Segment Area in Circles Quicker Methods,https://www.youtube.com/watch?v=_0iaXBA1X3o
Geometry,Geometric Probabilities Length,https://www.youtube.com/watch?v=W_67CFL-4ec
Geometry,Geometric Probabilities Area,https://www.youtube.com/watch?v=xPn9LqWhqKk
Geometry,Surface Area of a Right Prism,https://www.youtube.com/watch?v=knQPVXMgZXw
Geometry,Surface Area Of a Cylinder,https://www.youtube.com/watch?v=EgoOelh-kVw
Geometry,Surface Area of a Regular Pyramid Non-Trig Examples,https://www.youtube.com/watch?v=UPGNBLS9FC4
Geometry,Surface Area of a Pyramid with Trigonometry,https://www.youtube.com/watch?v=W6reo5OSQIY
Geometry,Surface Area of a Cone,https://www.youtube.com/watch?v=mZg7fjGFU8k
Geometry,Volume of a Prism & Volume of a Cylinder,https://www.youtube.com/watch?v=85f-zD9MABM
Geometry,Volume of a Pyramid 3 Examples,https://www.youtube.com/watch?v=g7Ud4jlOXZw
Geometry,Volume of a Cone 3 Examples,https://www.youtube.com/watch?v=n9BaGETbEOM
Geometry,Surface Area of a Sphere & Volume of a Sphere,https://www.youtube.com/watch?v=QWpFKRTntJg
Geometry,Tangent Lines to Circles,https://www.youtube.com/watch?v=Z9XDqH9BrL0
Geometry,Given a Tangent Line & Circle Find the Point of Tangency,https://www.youtube.com/watch?v=CFBdXxSmqxs
Geometry,Chords Arcs and Diameters in Circle,https://www.youtube.com/watch?v=KXfMSdtC3bU
Geometry,Inscribed Angles in Circles and Tangent Lines,https://www.youtube.com/watch?v=m5C8tIE2hv0
Geometry,Angles in Circles Chords Secants Tangents and Arcs,https://www.youtube.com/watch?v=Xru1wsg0eBI
Geometry,"Segment Lengths in Circles with Chords, Secants, and Tangents",https://www.youtube.com/watch?v=QGlSz_CmhH4
Geometry Basics,Algebra Applications with Angles,https://www.youtube.com/watch?v=4vVmsyP4G_I
Geometry Basics,Transformations Review and Graphing Transformations,https://www.youtube.com/watch?v=2A3c2YO3hv0
Geometry Basics,Triangle Inequality,https://www.youtube.com/watch?v=kQZenwLkVDg
Geometry Basics,Proving Triangles Congruent,https://www.youtube.com/watch?v=rp34O51CPvw
Geometry Basics,Nonlinear Equations - Parabolas,https://www.youtube.com/watch?v=o3IUHdz45cc
Geometry Basics,Nonlinear Equations - Circles,https://www.youtube.com/watch?v=up_US3NSwng
Geometry Basics,Nonlinear Equations - Eclipses,https://www.youtube.com/watch?v=juEmRdlSC-M
Geometry Basics,Nonlinear Equations - Hyperbola,https://www.youtube.com/watch?v=LDpCjklo6AQ
Geometry Basics,Triangle Proofs,https://www.youtube.com/watch?v=jgJ11Vu0Sk0
Geometry Basics,Proving Triangles are Similar,https://www.youtube.com/watch?v=l3CdgBidZ4E
Geometry Basics,Solving any Triangle - Law of Cosines,https://www.youtube.com/watch?v=23407mDm9xA
Geometry Basics,Solving any Triangle - Law of Sines,https://www.youtube.com/watch?v=7PP6LyP9EOw
Geometry Basics,Proving Parallelograms,https://www.youtube.com/watch?v=G0Qgz51tjy0
Geometry Basics,More Practice with Proving Parallelograms,https://www.youtube.com/watch?v=pa9iac9tcF4
Geometry Basics,Arc Length and Sector Area,https://www.youtube.com/watch?v=L5Z4DHNicSM
Geometry Basics,Proof Practice,https://www.youtube.com/watch?v=HYkO-wrIH1c
Geometry Basics,"Prisms - Volume, Lateral Area, and Total Area",https://www.youtube.com/watch?v=7OvA2oxsA3c
Geometry Basics,"Right Circular Cylinder - Volume, Lateral Area, and Total Area",https://www.youtube.com/watch?v=W3TSRirDU6c
Geometry Basics,"Pyramids - Volume, Lateral Area, and Total Area",https://www.youtube.com/watch?v=8n12p11VB-k
Geometry Basics,"Right Circular Cone- Volume, Lateral Area, and Total Area",https://www.youtube.com/watch?v=Nw7KCNzk1Ak
Geometry Basics,Logic,https://www.youtube.com/watch?v=kW9ESJgb2v4
Geometry Basics,Proofs Using Definition of Bisect,https://www.youtube.com/watch?v=A6GcGPTRPLY
Geometry Basics,Proving Lines Perpendicular,https://www.youtube.com/watch?v=2He3UdcoQko
Introduction to Geometry,Congruence and Naming Properties of Segments ,https://www.youtube.com/watch?v=IxWfRmYbHYc
Introduction to Geometry,Naming and Classifying Angles,https://www.youtube.com/watch?v=nRTte86myIY
Introduction to Geometry,Congruence & Addition Properties of Angles,https://www.youtube.com/watch?v=Z7fQtbtnPUQ
Introduction to Geometry,Special Angle Pairs,https://www.youtube.com/watch?v=Ba3E92Vv8os
Introduction to Geometry,Classifying Triangles by Sides,https://www.youtube.com/watch?v=kepsp-97qUI
Introduction to Geometry,Classifying Triangles by Angles,https://www.youtube.com/watch?v=XXPi2Nv0Z8A
Introduction to Geometry,Interior Angles of Triangles,https://www.youtube.com/watch?v=d3d9mSGlCFc
Introduction to Geometry,Two Triangle Inequality,https://www.youtube.com/watch?v=MnFSXeGXvl4
Introduction to Geometry,Square and Square Roots,https://www.youtube.com/watch?v=YyTqiIv9Mgc
Introduction to Geometry,Right Triangles (Pythagorean Theorem)),https://www.youtube.com/watch?v=_CFUymayOiA
Introduction to Geometry,Special Right Triangles,https://www.youtube.com/watch?v=AV6Bfl0ryaY
Introduction to Geometry,Right Triangle Trigonometry,https://www.youtube.com/watch?v=xDWw0ipGXnY
Introduction to Geometry,Transformations,https://www.youtube.com/watch?v=tPWFnFsjSBY
Introduction to Geometry,Parts of Congruent Triangles,https://www.youtube.com/watch?v=ymD7nHz7EQA
Introduction to Geometry,"Congruent Triangles SSS, SAS",https://www.youtube.com/watch?v=ZVtPNgthV_w
Introduction to Geometry,"Congruent Triangles ASA, AAS",https://www.youtube.com/watch?v=9wimnki44N4
Introduction to Geometry,Congruent Triangles HL,https://www.youtube.com/watch?v=H05qJb52yBU
Introduction to Geometry,Properties of Isosceles Triangles,https://www.youtube.com/watch?v=N6AqZRaWxLQ
Introduction to Geometry,Ratios & Proportions,https://www.youtube.com/watch?v=ocGvDXAja-k
Introduction to Geometry,Similar Triangles,https://www.youtube.com/watch?v=JuIb2426C4o
Introduction to Geometry,Identifying Similar Triangles AA,https://www.youtube.com/watch?v=E4nMxd_6N-M
Introduction to Geometry,"Identifying Similar Triangles SAS, SSS",https://www.youtube.com/watch?v=IBtgu_dlGfA
Introduction to Geometry,Perimeter and Similar Triangles,https://www.youtube.com/watch?v=nH50RxGA50A
Introduction to Geometry,Parallel and Perpendicular Triangles,https://www.youtube.com/watch?v=vMN1Kl_jb3s
Introduction to Geometry,Angles formed by Intersecting Lines,https://www.youtube.com/watch?v=iAK2eRwal4o
Introduction to Geometry,Corresponding Angles Formed by Parallel Lines,https://www.youtube.com/watch?v=S-HhK-IRjBk
Introduction to Geometry,Other Angles Formed by Parallel Lines,https://www.youtube.com/watch?v=SAxDjFRUS4c
Introduction to Geometry,Parts of Polygons,https://www.youtube.com/watch?v=UhCwBNFEleA
Introduction to Geometry,Classifying Polygons,https://www.youtube.com/watch?v=_01VVaulMME
Introduction to Geometry,Angle Measures in Convex Polygons,https://www.youtube.com/watch?v=SAKwNjzyjE0
Introduction to Geometry,Angle Measures of Regular Polygons,https://www.youtube.com/watch?v=mHhAybHejCU
Introduction to Geometry,Parallelograms,https://www.youtube.com/watch?v=FKWFlFDklbQ
Introduction to Geometry,Special Parallelograms,https://www.youtube.com/watch?v=7RyMPMlDyFg
Introduction to Geometry,Trapazoids,https://www.youtube.com/watch?v=O8S7lgA9QIs
Introduction to Geometry,Midpoint Segments,https://www.youtube.com/watch?v=9eBEUbbey7Q
Introduction to Geometry,Ordered Pairs and Graphing,https://www.youtube.com/watch?v=-r6EMlL-fkI
Introduction to Geometry,Distance Formula,https://www.youtube.com/watch?v=Rr40dLlEwrE
Introduction to Geometry,Midpoint Formula,https://www.youtube.com/watch?v=22sAUro4iyI
Introduction to Geometry,Slope of a Line,https://www.youtube.com/watch?v=2ePQ8dy09PY
Introduction to Geometry,Equation of a Line in Slope Intercept and Standard Form,https://www.youtube.com/watch?v=TbY42AZy_gg
Introduction to Geometry,Graphing Lines,https://www.youtube.com/watch?v=HXfYzQ6dzK0
Introduction to Geometry,Solving Systems of Equations by Graphing,https://www.youtube.com/watch?v=kJkeg_JmxwE
Introduction to Geometry,Solving Systems of Equations by Elimination,https://www.youtube.com/watch?v=9dBulrQgIqk
Introduction to Geometry,Parts of a Circle,https://www.youtube.com/watch?v=_sSDNFZ26bg
Introduction to Geometry,Secants and Tangents,https://www.youtube.com/watch?v=GxBN5FLMklw
Introduction to Geometry,Arcs and Angles,https://www.youtube.com/watch?v=byeYQhzrRXA
Introduction to Geometry,"Arcs and Angles, Inscribed Angles",https://www.youtube.com/watch?v=b9Hk7RMkQ94
Introduction to Geometry,"Arcs and Chords, Perpendicular Bisector",https://www.youtube.com/watch?v=1geb9KJAmsA
Introduction to Geometry,Length of Segments in a Circle,https://www.youtube.com/watch?v=H5lOAdMprdU
Introduction to Geometry,Perimeter,https://www.youtube.com/watch?v=sqbOnkgHId8
Introduction to Geometry,Perimeter and Ratios,https://www.youtube.com/watch?v=ffs-DCMmgxY
Introduction to Geometry,Area of Rectangles and Squares,https://www.youtube.com/watch?v=Vq7MM-riLfs
Introduction to Geometry,Area of Parallelograms and Triangles,https://www.youtube.com/watch?v=nQHh6Ggl3Wg
Introduction to Geometry,Area of a Trapezoid,https://www.youtube.com/watch?v=Q3zLfX5AkWg
Introduction to Geometry,Circumference of a Circle,https://www.youtube.com/watch?v=eJbzCyMcX2U
Introduction to Geometry,Area of a Circle,https://www.youtube.com/watch?v=lOoIqCUHi7g
Introduction to Geometry,Surface Area of Prisms,https://www.youtube.com/watch?v=fklWu5-Jk7w
Introduction to Geometry,Volume of Prisms,https://www.youtube.com/watch?v=E70O3cZizwQ
Introduction to Geometry,Surface Area of a Cylinder,https://www.youtube.com/watch?v=Z9qw38iqQxk
Introduction to Geometry,Volume of a Cylinder,https://www.youtube.com/watch?v=iIzbPunK1Sk
Introduction to Geometry,Surface Area of a Pyramid,https://www.youtube.com/watch?v=BTJ2ODBea4c
Introduction to Geometry,Volume of a Pyramid,https://www.youtube.com/watch?v=p2BhX1On6O4
Introduction to Geometry,Surface Area of a Right Circular Cone,https://www.youtube.com/watch?v=o42gKBC22WA
Basic Arithmetic (KA),Basic Addition,https://www.youtube.com/watch?v=AuX7nPBqDts
Basic Arithmetic (KA),Addition 2,https://www.youtube.com/watch?v=t2L3JFOqTEk
Basic Arithmetic (KA),Level 2 Addition,https://www.youtube.com/watch?v=27Kp7HJYj2c
